Date,Open,High,Low,Close,Volume,RSI,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Stoch_K,Stoch_D,Volume_SMA,Volume_Ratio,Price_Change,High_Low_Ratio,Close_Open_Ratio,Volatility
2025-02-01 00:00:00+05:30,1854.2111142217134,1864.3681307478303,1820.3869744015317,1825.6627197265625,1701402,,,,1825.6627197265625,1825.6627197265625,,,,,,,,,0.0,,,,,,1.024160333470172,0.9846034821622058,
2025-02-03 00:00:00+05:30,1810.5257570121476,1850.5131795891741,1806.975730583523,1837.447021484375,4823228,,,,1832.045883178711,1831.781491793119,,,,,,,,,0.0,,,,,0.006454807687357178,1.024094097263604,1.014869307640591,
2025-02-04 00:00:00+05:30,1862.7903932312308,1884.6823232329095,1848.984641243281,1872.4544677734375,7334787,,,,1847.8173630782694,1846.3948971601235,,,,,,,,,0.0,,,,,0.019052220760510385,1.019306640625,1.0051879559704209,
2025-02-05 00:00:00+05:30,1879.5544090414844,1893.0642745340085,1868.0167937158456,1870.7286376953125,4996744,,,,1855.049557091724,1853.197547639531,,,,,,,,,0.0,,,,,-0.0009216940159710862,1.0134085950953036,0.9953043278216815,
2025-02-06 00:00:00+05:30,1890.4018014395585,1897.3046770838346,1873.6376748748885,1889.070556640625,4765255,,,,1864.292941078902,1861.5166463886592,,,,,,,,,0.0,,,,,0.009804692447488828,1.0126315789473685,0.9992957873834442,
2025-02-07 00:00:00+05:30,1892.6699423538048,1897.008796469081,1863.2340119765795,1877.237060546875,4126260,,,,1867.439043097214,1864.6653199630246,,,,,,,,,0.0,,,,,-0.0062641895783891455,1.0181269686337855,0.9918459730027007,
2025-02-10 00:00:00+05:30,1878.568301204317,1878.568301204317,1852.534574687111,1854.2110595703125,3828734,,,,1864.4872648543685,1862.8060839456302,,,,,,,,,0.0,,,,,-0.012265899422342796,1.014053031383559,0.9870341463664698,
2025-02-11 00:00:00+05:30,1856.972194364576,1876.5961083803954,1844.0539793333367,1849.6256103515625,4411601,,,,1861.385866623891,1860.6823830595574,,,,,,,,,0.0,,,,,-0.0024729920550752293,1.0176470588235293,0.996043783512048,
2025-02-12 00:00:00+05:30,1858.8458824242405,1868.3126596599398,1821.3731272347864,1837.299072265625,5633947,,,,1856.6206413791783,1857.216463067547,,,,,,,,,0.0,,,,,-0.00666434224145207,1.0257715081678058,0.9884085010154178,
2025-02-13 00:00:00+05:30,1842.5748307737585,1847.5054564916438,1810.1806438825727,1817.6751708984375,5237744,,,,1849.240489859017,1851.7601495912656,,,,,,,,,0.0,,,,,-0.010680842146721825,1.0206193855487344,0.9864864864864865,
2025-02-14 00:00:00+05:30,1828.2759758276586,1833.5024871238693,1802.9818423780237,1830.6427001953125,5292961,,,,1845.8375427749409,1849.021209714593,,,,,,,,,0.0,,,,,0.007134129081196372,1.016927871389759,1.0012945115501954,
